code,name,last_price,pe_ratio,pb_ratio,volume,volume_ratio,total_score
SZ.002768,Qingdao Gon Technology,49.26,21.942,2.426,2814960,0.838,12.623999999999999
SH.601066,"China Securities Co.,Ltd.",21.47,23.061,2.067,9155910,0.819,12.5904
SH.688121,"Shanghai Supezet Engineering Technology Corp., Ltd.",10.71,26.379,0.961,2211851,0.469,12.590399999999999
SZ.300217,Zhenjiang Dongfang Electric Heating Technology,5.13,23.86,1.805,46700867,0.79,12.58
SZ.002311,Guangdong Haid Group,51.65,19.08,3.4,6246954,0.738,12.576000000000002
SH.688472,"CSI Solar Co., Ltd.",14.0,22.69,2.219,53923237,0.615,12.5224
SH.603877,Ningbo Peacebird Fashion,13.65,24.863,1.502,1789000,0.832,12.5048
SZ.300015,Aier Eye Hospital Group,9.42,24.724,4.049,67758902,1.34,12.5032
SH.600283,Qianjiang Water Resources Development,9.34,24.322,1.686,4566240,0.554,12.496000000000002
SH.600956,China Suntien Green Energy Corporation,9.7,23.95,1.823,64094167,0.935,12.4648
SZ.301149,ShanDong Longhua New Material,11.73,29.398,2.507,9235042,1.044,12.4648
SZ.002056,Hengdian Group DMEGC Magnetics,21.54,19.18,3.418,30434433,0.674,12.4528
SZ.002641,"Era Co.,Ltd.",4.13,26.645,0.931,8677560,0.592,12.4496
SZ.300415,Yizumi Holdings,24.1,18.581,3.621,6566063,0.82,12.4448
SH.600141,Hubei Xingfa Chemicals Group,32.64,24.486,1.655,24109074,0.609,12.4392
SZ.000968,Shanxi Blue Flame Holding,10.93,24.342,1.711,98712215,0.865,12.420000000000002
SH.601958,Jinduicheng Molybdenum,18.23,19.729,3.253,27094056,0.582,12.409600000000001
SZ.002372,Zhejiang Weixing New Building Materials,10.96,18.327,3.725,4717241,0.391,12.398399999999999
SH.603025,"Beijing Dahao Technology Corp.,Ltd",14.03,22.059,5.757,10172789,1.16,12.3528
SH.603181,Zhejiang Huangma Technology,14.72,21.775,2.596,5317991,0.6,12.349600000000002
SZ.002139,Shenzhen Topband,12.4,23.005,2.186,11458364,0.549,12.3496
SZ.300910,Xinxiang Richful Lube Additive,46.67,18.758,3.614,3438256,0.838,12.32
SZ.300154,Shenzhen Riland Industry Group,7.9,23.652,1.988,3589698,0.58,12.307200000000002
SH.600328,CNSIG Inner Mongolia Chemical Industry,9.29,26.242,1.134,42022594,0.616,12.284799999999999
SZ.300529,Jafron Biomedical,17.47,17.01,4.214,2820160,0.684,12.278399999999998
SZ.002911,Foran Energy Group,14.48,18.259,3.802,9649391,0.939,12.268
SH.600262,Inner Mongolia North Hauler Joint Stock,23.93,22.747,2.31,3184320,0.707,12.258400000000002
SZ.000557,Ningxia Western Venture Industrial,4.76,26.444,1.09,14300800,0.846,12.228800000000001
SZ.001332,Wuxi Chemical Equipment,52.67,22.81,2.306,1247766,0.647,12.217600000000003
SZ.002287,Tibet Cheezheng Tibetan Medicine,22.2,21.807,2.645,1739774,0.684,12.2064
SH.603129,Zhejiang CFMOTO Power,222.65,23.219,4.684,1834389,1.225,12.1832
SZ.300481,Puyang Huicheng Electronic Material,15.77,24.039,1.914,4194030,0.555,12.1752
SH.688089,Cabio Biotech(Wuhan),17.92,24.281,1.852,1184177,0.546,12.130400000000002
SZ.002392,Beijing Lirr High-Temperature Materials,6.86,25.597,1.415,12523400,0.944,12.1264
SH.600900,China Yangtze Power,27.31,20.564,3.094,84501370,0.783,12.1232
SH.603225,Xinfengming Group,16.72,25.487,1.454,23656187,0.606,12.120800000000003
SH.603577,Qingdao Huijintong Power Equipment,11.01,24.144,1.924,7485170,0.489,12.067200000000001
SH.688358,Chison Medical Technologies,28.68,22.889,2.353,766850,0.698,12.0416
SZ.301290,Jiangsu Canopus Wisdom Medical Technology,25.64,26.351,1.204,929235,0.49,12.029600000000002
SZ.300446,Aerospace Intelligent Manufacturing Technology,19.8,21.153,2.953,9127800,0.796,11.990400000000003
SZ.002179,Jonhon Optronic Technology,33.39,21.079,2.978,17271441,0.651,11.9896
SZ.300595,Autek China Inc.,14.2,22.222,2.598,7119485,0.755,11.9872
SH.600663,Shanghai Lujiazui Finance & Trade Zone Development,7.64,25.466,1.538,5068613,0.56,11.936
SZ.002674,Xingye Leather Technology,12.25,25.574,1.507,1865400,0.569,11.924
SZ.002045,Guoguang Electric,11.56,25.688,1.469,7478210,0.719,11.924
SZ.300196,Jiangsu Changhai Composite Materials,17.19,25.58,1.506,7743000,0.666,11.921600000000002
SZ.000910,Dare Power Dekor Home,7.2,28.346,0.586,4568900,0.955,11.916799999999999
SH.605088,Gsp Automotive Group Wenzhou,33.76,22.965,2.383,2417015,0.87,11.9088
SZ.301170,Wuxi Xinan Technology,27.85,25.387,1.576,1185500,0.717,11.908
SZ.001207,Shandong Link Science and Technology,29.66,21.937,2.728,6099238,0.832,11.903199999999998
SH.601198,Dongxing,12.46,26.066,1.361,18619310,0.73,11.8808
SZ.000529,Guangdong Guanghong Holdings,5.65,27.033,1.04,3764796,0.457,11.877600000000001
SH.603303,Hengdian Group Tospo Lighting,13.38,24.151,2.007,1255500,0.628,11.862400000000001
SH.603233,DaShenLin Pharmaceutical Group,17.44,21.718,2.821,2810104,0.587,11.8552
SZ.001222,Wenzhou Yuanfei Pet Toy Products,19.34,22.462,2.591,1124492,0.737,11.812
SZ.002334,Shenzhen Invt Electric,8.22,23.62,2.219,22214589,0.67,11.7784
SH.605338,Zhongyin Babi Food,25.6,22.164,2.706,1441400,0.611,11.774399999999998
SH.600750,China Resources Jiangzhong Pharmaceutical,25.83,18.113,4.072,4992978,0.523,11.7368
SZ.002204,Dalian Huarui Heavy Industry Group,6.56,25.426,1.635,22565071,0.703,11.735200000000003
SH.688015,Traffic Control Technology,21.2,25.728,1.541,1432519,0.896,11.719199999999999
SZ.300109,Boai NKY Medical,17.03,23.685,2.223,6638302,0.682,11.716800000000001
SH.600475,Wuxi Huaguang Environment & Energy Group,17.96,24.369,1.996,16808071,0.724,11.7144
SZ.300677,Intco Medical Technology,54.71,24.445,1.972,13723318,0.621,11.7112
SH.600459,Sino-Platinum Metals,18.77,24.6,1.924,15103278,0.629,11.702399999999999
SH.603418,Shanghai Unison Aluminium Products,49.99,23.816,2.187,758591,0.617,11.698400000000001
SZ.301109,Hunan Junxin Environmental Protection,17.07,25.102,1.762,8876141,0.834,11.689599999999999
SH.601899,Zijin Mining Group,32.09,16.481,4.638,305047347,0.67,11.684
SZ.000049,Shenzhen Desay Battery Technology,27.53,25.633,1.589,15247325,0.775,11.68
SZ.000655,Shandong Jinling Mining,8.86,25.83,1.528,12196300,0.956,11.668800000000001
SZ.002732,Guangdong Yantang Dairy,16.49,25.252,1.724,1436200,0.567,11.660800000000002
SH.601177,Hangzhou Advance Gearbox Group,14.3,24.237,2.09,3452100,0.666,11.594400000000002
SZ.002255,Suzhou Hailu Heavy Industry,11.04,24.317,2.072,19712700,0.68,11.5736
SH.603326,Nanjing OLO Home Furnishing,8.84,23.202,2.461,3871600,0.657,11.532
SH.601799,Changzhou Xingyu Automotive Lighting Systems,121.86,21.435,3.054,1748061,0.469,11.522400000000003
SH.603519,Jiangsu Liba Enterprise Joint-Stock,13.04,21.842,2.919,2453454,0.643,11.520800000000001
SZ.300545,Shenzhen Liande Automatic Equipment,29.95,22.862,2.6,6405600,0.664,11.470400000000001
SZ.002032,Zhejiang Supor,43.86,15.664,6.344,888987,0.543,11.468800000000002
SZ.000725,Boe Technology Group,3.94,27.361,1.103,394296309,0.67,11.464
SH.601089,Beijing Foyou Pharma,22.34,21.944,2.909,2262700,0.778,11.4632
SH.601228,Guangzhou Port,3.46,27.031,1.229,31414700,0.772,11.425600000000003
SZ.003025,Sijin Intelligent Forming Machinery,13.66,21.343,3.125,5550755,0.82,11.425600000000001
SZ.300915,Shanghai Hi-Road Food Technology,22.26,25.295,1.821,588400,0.526,11.3936
SZ.002947,Suzhou Hengmingda Electronic Technology,52.58,25.327,4.324,14072675,1.132,11.3608
SZ.002318,Zhejiang JIULI Hi-tech Metals,30.36,19.908,3.637,5319405,0.585,11.3448
SH.688076,Jiangsu Sinopep-Allsino Biopharmaceutical,28.42,22.203,2.888,2531673,0.901,11.306400000000004
SZ.002159,Wuhan Sante Cableway Group,19.15,23.907,2.321,2965500,0.592,11.304
SZ.000733,China Zhenhua,45.56,26.019,1.651,6827353,0.616,11.222400000000002
SZ.002007,"Hualan Biological Engineering, Inc.",14.34,24.1,2.304,5878955,0.529,11.190399999999999
SZ.000417,Hefei Department Store Group,6.75,27.663,1.118,8761500,0.448,11.186399999999999
SZ.000788,"PKU HealthCare Corp.,",5.65,24.353,2.222,9492263,0.753,11.1848
SH.688697,"Neway Cnc Equipment (Suzhou) Co., Ltd",14.16,19.915,3.704,2785133,0.821,11.178400000000002
SH.600163,Zhongmin Energy,8.29,24.239,2.27,77361604,0.855,11.1608
SH.600051,Ningbo United Group,7.58,29.042,0.693,6566700,0.719,11.1032
SZ.002351,Edifier Technology,10.71,21.207,3.31,4037433,0.634,11.0904
SH.605296,Yunnan Shennong Agricultural Industry Group,28.93,22.1,3.025,2366500,0.581,11.06
SZ.300566,Ningbo Exciton Technology,17.77,24.51,2.24,5667745,0.745,11.015999999999998
SZ.300926,Jiangsu Bojun Industrial Technology,28.23,19.992,3.748,3355901,0.871,11.0112
SZ.002500,Shanxi,5.54,27.979,1.086,17917040,0.65,11.0104
SZ.000423,Dong-E-E-Jiao,56.11,20.781,3.495,5848400,0.484,10.987200000000001
SZ.301219,Ganzhou Teng Yuan Cobalt New Material,59.43,25.561,1.932,4914743,0.758,10.9144
SZ.300233,Shandong Jincheng Pharmaceutical Group,13.85,26.998,1.456,5327891,0.778,10.9072
SZ.301203,Hangzhou Guotai Environmental Protection Technology,40.51,24.566,2.273,1011644,0.638,10.892000000000001
SH.688616,Hangzhou Xili Intelligent Technology,13.28,22.975,2.804,2176111,0.55,10.8904
SZ.000156,Wasu Media Holding,7.24,28.73,0.89,11552568,0.594,10.88
SZ.002264,New Huadu Supercenter,8.16,22.603,2.943,13173600,0.742,10.854399999999998
SH.600025,Huaneng Lancang River Hydropower Inc.,10.27,23.078,2.785,29334011,0.827,10.8536
SZ.000807,Yunnan Aluminium,28.13,22.114,3.125,38596588,0.525,10.8088
SZ.300009,Anhui Anke Biotechnology,8.83,20.874,3.544,10783154,0.656,10.795200000000001
SZ.000407,Shandong Shengli,4.84,27.344,1.394,33279473,0.601,10.779199999999998
SZ.300228,Zhangjiagang Furui Special Equipment,9.08,24.741,2.263,23367880,0.676,10.776000000000002
SH.603317,Sichuan Teway Food Group,12.26,22.915,2.873,4521641,0.74,10.7728
SZ.000739,Apeloa Pharmaceutical,17.06,22.184,3.117,8561198,0.744,10.771999999999998
SZ.301262,Hicon Network Technology,22.75,23.697,2.617,3218939,0.72,10.761600000000001
SZ.000617,CNPC Capital,10.24,27.826,1.242,329684252,0.636,10.758400000000002
SZ.300121,Shandong Yanggu Huatai Chemical,11.69,27.06,1.512,8644700,0.445,10.723200000000002
SH.600056,China Meheco Group,9.98,27.877,1.259,9102944,0.718,10.6768
SZ.002606,Dalian Insulator Group,11.3,23.492,2.726,15225695,0.652,10.664
SZ.002461,Guangzhou Zhujiang Brewery,9.51,25.983,1.9,8248212,0.687,10.653599999999999
SH.600883,Yunnan Bowin Technology Industry,7.95,25.98,1.913,4192100,0.593,10.6248
SZ.301503,G.Tech Technology,34.55,23.943,2.593,853700,0.699,10.622399999999999
SH.603283,Suzhou Secote Precision Electronic,42.49,20.787,3.649,6881025,0.548,10.612800000000002
SH.603195,Goneo Group,41.23,17.448,4.763,1518107,0.58,10.6104
SH.603527,Anhui Zhongyuan New Materials,10.77,26.791,1.654,13724278,0.454,10.5976
SZ.300664,Penyao Environmental Protection,6.02,28.666,1.033,25796900,0.899,10.588000000000001
SZ.002889,Shenzhen Easttop Supply Chain Management,13.12,25.877,1.975,1765480,0.731,10.5584
SH.603109,"Senci Electric Machinery Co.,Ltd.",22.82,24.617,2.396,1751440,0.831,10.556000000000001
SH.600458,Zhuzhou Times New Material Technology,12.98,27.154,1.563,10398767,0.675,10.525599999999999
SH.601188,Heilongjiang Transport Development,3.39,28.974,0.958,19868000,0.701,10.5216
SZ.300387,Hubei Forbon Technology,8.7,26.851,1.695,12807600,0.588,10.4512
SH.600409,Tangshan Sanyou Chemical Industries,6.98,28.842,1.036,45459318,0.865,10.440000000000001
SZ.300679,Electric Connector Technology,34.15,23.31,2.883,6397737,0.663,10.4328
SZ.002687,Zhejiang Giuseppe Garment,4.75,27.142,1.606,12386449,0.875,10.432000000000002
SH.603060,China Testing & Certification International Group,6.18,24.426,2.516,4160332,0.582,10.420800000000002
SH.603231,Solbar Ningbo Protein Technology,17.08,26.982,1.676,1486798,0.544,10.392
SH.605577,Heilongjiang Publishing&Media Holdings,12.59,27.792,1.407,2869500,0.708,10.3896
SH.601158,Chongqing Water Group,4.62,28.17,1.294,14676346,0.8,10.358399999999998
SZ.300760,Shenzhen Mindray Bio-Medical Electronics,164.3,17.071,5.289,6222287,0.942,10.3432
SZ.301305,Shenzhen Lions King Hi-Tech,24.48,27.382,1.564,4336865,0.693,10.3408
SH.603848,Guangdong Hotata Technology Group,15.28,24.724,2.455,1629900,0.641,10.328800000000001
SZ.000895,Henan Shuanghui Investment & Development,27.55,18.703,4.468,12756973,0.82,10.314400000000001
SH.603161,Kehua Holdings,14.32,26.518,1.864,2062368,0.567,10.312
SH.601995,China International Capital Corporation,32.25,27.33,1.602,9463798,0.56,10.291200000000002
SH.603137,Jiangsu Hengshang Energy Conservation Technology,13.38,26.235,1.968,2142967,0.881,10.288800000000002
SZ.300888,Winner Medical,32.49,27.211,1.646,2141546,0.593,10.280800000000003
SH.605319,Wuxi Zhenhua Auto Parts,24.15,22.381,3.258,3054754,0.598,10.276
SH.600829,HPGC Renmintongtai Pharmaceutical Corporation,9.75,26.494,1.889,4450200,0.671,10.2712
SZ.300316,Zhejiang Jingsheng Mechanical & Electrical,43.07,22.467,3.232,22663327,0.647,10.2696
SH.603282,Zhejiang Yaguang Technology,19.93,26.12,2.017,1816400,0.926,10.2632
SH.603588,"Beijing GeoEnviron Engineering & Technology, Inc.",14.04,25.527,2.216,57113918,0.75,10.259999999999998
SH.600223,Lushang Freda Pharmaceutical,6.58,27.416,1.597,5089001,0.694,10.2344
SH.600486,Jiangsu Yangnong Chemical,72.43,24.42,2.605,4648377,0.859,10.211999999999998
SZ.001210,Kingfore Energy Group,21.27,24.819,2.485,2489148,0.632,10.1808
SZ.301501,Hefei Hengxin Life Science and Technology,36.38,24.465,2.606,652494,0.745,10.1736
SZ.000551,Create Technology & Science,13.18,25.493,2.27,6535220,0.641,10.157600000000002
SH.688739,Liaoning Chengda Biotechnology,23.99,29.149,1.064,1590661,0.823,10.1272
SZ.300092,Sichuan Kexin Mechanical and Electrical Equipment,15.23,24.644,2.568,7393700,0.838,10.1216
SZ.000415,Bohai Leasing,4.32,29.589,0.925,67153234,0.5,10.108800000000002
SH.603107,Shanghai Automobile Air-Conditioner Accessories,14.34,25.516,2.284,1774534,0.695,10.105600000000003
SZ.301552,Hebei Keli Automobile Equipment,36.72,23.269,3.036,648020,0.537,10.098400000000003
SH.603260,Hoshine Silicon Industry,40.99,27.846,1.513,9038179,0.992,10.092
SZ.002926,Huaxi,8.24,29.747,0.889,11827900,0.703,10.068800000000001
SZ.001390,Anhui Guqi Down & Feather Textile Incorporated,20.7,24.613,2.608,1211205,0.702,10.0504
SH.603170,Shanghai Bolex Food Technology,12.65,21.698,3.584,1969666,0.821,10.040000000000001
SH.600835,Shanghai Mechanical & Electrical Industry,21.52,27.767,1.565,5875509,0.602,10.0304
SH.688338,Beijing Succeeder Technology Inc.,28.74,26.985,1.832,861865,0.538,10.015200000000002
SH.601789,Ningbo Construction,5.71,28.267,1.434,114912963,0.573,9.9448
SH.600821,NYOCOR,10.44,25.97,2.202,561432352,0.867,9.939200000000001
SH.601882,Ningbo Haitian Precision Machinery,18.66,22.7,3.304,3533726,0.609,9.910400000000003
SZ.002051,China Camc Engineering,8.71,29.828,0.931,23141614,0.735,9.9032
SH.688087,Intco Recycling Resources,38.71,24.438,2.737,3282270,0.696,9.8808
SZ.002043,Dehua TB New Decoration Material,14.89,21.12,3.844,8288060,0.746,9.8784
SH.603919,Jinhui Liquor,17.34,24.806,2.64,4949011,0.744,9.819199999999999
SH.603648,Shanghai Shine-Link International Logistics,9.73,26.952,1.926,2431600,0.733,9.815999999999999
SZ.002982,Hunan Xiangjia Animal Husbandry,13.34,27.619,1.708,3390108,0.59,9.8056
SZ.002850,Shenzhen Kedali Industry,159.2,29.745,3.502,5853748,1.06,9.799199999999999
SZ.000400,"Xj Electric Co.,ltd.",28.03,25.551,2.41,27901746,0.889,9.775200000000002
SH.600989,Ningxia Baofeng Energy Group,29.8,19.25,4.515,114345255,0.646,9.764000000000003
SH.603979,Jchx Mining Management,57.3,22.567,3.424,12604020,0.773,9.7288
SZ.002753,Shanxi Yongdong Chemistry Industry,7.59,29.192,1.223,8094000,0.61,9.711200000000002
SH.688139,"Qingdao Haier Biomedical Co., Ltd.",30.23,26.105,2.258,2126019,0.66,9.696800000000001
SH.603207,Shanghai Xiao Fang Pharmaceutical,26.59,20.838,4.044,790500,0.694,9.624000000000002
SZ.300413,Mango Excellent Media,20.43,28.024,1.65,14511069,0.934,9.6208
SZ.300453,Jiangxi Sanxin Medtec,9.62,22.064,3.639,10660355,0.789,9.615200000000002
SH.600415,Zhejiang China Commodities City Group,13.08,23.315,3.232,34493758,0.742,9.591199999999999
SH.603897,Zhejiang Grandwall Electric Science&Technology,29.29,25.603,2.514,8981411,0.572,9.484
SH.603815,Anhui Gourgen Traffic Construction,6.0,28.571,1.536,8440000,0.604,9.4568
SZ.300119,Tianjin Ringpu Bio-Technology,18.0,27.82,1.79,4957400,0.916,9.448
SZ.301322,Guangdong Lvtong New Energy Electric Vehicle Technology,29.0,28.827,1.457,1181714,0.51,9.4416
SH.603726,Zhejiang Langdi Group,22.51,24.282,2.973,3004394,0.948,9.4392
SZ.001218,"Hunan Resun Co., Ltd.",24.4,29.116,1.396,1357180,0.546,9.3568
SZ.001380,Hwaway Technology Corporation,20.47,24.485,2.989,978286,0.5,9.2384
SH.688566,"Jiangsu Jibeier Pharmaceutical Co., Ltd.",28.8,26.181,2.435,1962186,0.665,9.2112
SH.603799,Zhejiang Huayou Cobalt,58.17,26.549,2.315,53608120,0.762,9.2048
SZ.002946,New Hope Dairy,18.06,21.247,4.09,3522629,0.397,9.1864
SH.603596,Bethel Automotive Safety Systems,44.67,22.413,3.703,8306172,0.789,9.1824
SH.688029,Micro-Tech,70.18,23.83,3.237,1071321,0.7,9.167200000000001
SH.688767,Hangzhou Biotest Biotech,31.29,27.568,1.998,897595,0.674,9.150399999999998
SZ.301459,Zhejiang Fengmao Technology,37.53,24.166,3.135,709584,0.513,9.1432
SZ.301028,Xiamen Dingrongyan Technology,13.53,23.904,3.225,2259418,0.626,9.1368
SZ.300592,Huakai Yibai Technology,11.58,27.505,2.027,4702730,0.507,9.131200000000002
SH.603062,MEGA P&C Advanced Materials,50.1,25.665,2.65,1308390,0.616,9.108000000000002
SZ.000682,Dongfang Electronics,12.49,24.49,3.044,17582788,0.694,9.102400000000001
SZ.301332,Guangdong Deerma Technology,9.04,29.35,1.431,2517993,0.819,9.085599999999998
SH.603619,"Zhongman Petroleum And Natural Gas Group Corp.,Ltd.",34.96,22.267,3.796,34009725,0.875,9.076
SZ.001368,Tongda Smart Tech,24.85,27.458,2.067,1853300,0.954,9.0728
SZ.300636,Jiangxi Synergy Pharmaceutical,7.54,29.685,1.332,6630240,0.834,9.055200000000001
SZ.002825,Shanghai NAR Industrial,10.1,27.297,2.129,3352700,0.652,9.0528
SH.688516,"Wuxi Autowell Technology Co., Ltd.",75.51,18.704,6.547,11548876,0.653,9.0368
SZ.002349,Jinghua Pharmaceutical Group,6.99,27.304,2.142,12057375,0.656,9.016000000000002
SZ.003008,Xuchang KETOP Testing Research Institute,22.25,27.035,2.243,1435930,0.5,8.9888
SZ.002895,Guizhou Chanhen Chemical Corporation,38.35,24.287,3.163,8471991,0.541,8.979200000000002
SZ.002452,Changgao Electric Group,10.62,26.157,2.553,19542052,0.756,8.9472
SZ.301088,"Rumere Co., Ltd.",14.02,29.957,1.288,1743100,0.744,8.9432
SZ.301318,ValueHD Corporation,25.97,28.258,1.871,1011849,0.732,8.903200000000002
SZ.002415,Hangzhou Hikvision Digital Technology,30.37,23.236,3.55,28777667,0.732,8.891200000000001
SH.600523,Guizhou Guihang Automotive Components,13.67,28.718,1.724,2989300,0.518,8.888
SZ.300832,ShenZhen New Industries Biomedical Engineering,48.57,20.872,4.363,3220120,0.853,8.831199999999999
SH.600085,Beijing Tongrentang,28.34,25.462,2.844,6022491,0.891,8.8048
SH.600456,Baoji Titanium Industry,32.98,27.323,2.23,7318210,0.693,8.7896
SH.603156,Hebei Yangyuan Zhihui Beverage,29.51,21.603,4.137,4306475,0.509,8.7888
SH.603344,Cinderson Tech,27.05,26.519,2.504,1557300,0.952,8.775200000000002
SZ.301006,Meter Instruments,16.34,28.717,1.782,2627600,0.724,8.749600000000001
SZ.000063,ZTE Corporation,32.68,27.836,2.076,48435809,0.63,8.748800000000001
SH.600785,Yinchuan Xinhua Commercial,17.3,28.929,1.714,4232305,0.645,8.7432
SZ.300259,Suntront Technology,4.68,28.536,1.848,23628845,0.939,8.736
SH.600021,Shanghai Electric Power,19.16,26.427,2.558,33728014,0.725,8.7192
SZ.301048,Gemac Engineering Machinery,10.08,28.235,1.96,2929200,0.692,8.708
SH.603337,Jack Technology,38.9,22.815,3.777,1612759,0.512,8.6832
SZ.001325,Yachoo Technology,53.33,27.029,2.383,2866516,0.798,8.6576
SZ.300881,Shengtak New Materials,43.37,21.125,4.362,1279600,0.613,8.6312
SZ.000630,Tongling Nonferrous Metals Group,5.78,27.655,2.186,253466451,0.632,8.629599999999998
SH.603027,Qianhe Condiment And Food,9.0,23.316,3.636,7513746,0.538,8.620800000000001
SH.603150,"Higa Co.,Ltd.",44.86,27.589,2.28,1706600,0.608,8.456800000000001
SH.603162,Fujian Highton Development,13.16,26.267,2.729,13601079,0.58,8.4368
SZ.300610,Yangzhou Chenhua New Material,11.04,28.307,2.057,5020500,0.438,8.4176
SZ.300795,Zhejiang Meorient Commerce & Exhibition Inc.,12.35,27.024,5.636,9734900,3.124,8.380799999999999
SZ.301491,Hansong,49.84,25.35,3.074,595885,0.461,8.3424
SZ.002125,Xiangtan Electrochemical Scientific,13.21,26.42,2.724,20188423,0.741,8.326399999999998
SZ.002416,Shenzhen Aisidi,12.5,26.652,2.66,21711713,0.722,8.2944
SH.603328,Guangdong Ellington Electronics Technology,11.57,26.415,2.743,19113202,0.638,8.284800000000002
SH.603890,Suzhou Chunqiu Electronic Technology,13.58,28.71,1.98,6403072,0.591,8.28
SH.603324,Shanghai Shengjian Technology,23.18,28.546,2.036,3310385,0.841,8.2768
SH.600598,Heilongjiang Agriculture,15.82,24.115,3.513,32214206,0.945,8.2768
SH.688315,"Novogene Co., Ltd.",13.36,28.245,2.142,2200274,0.648,8.2632
SZ.300298,Sinocare Inc.,15.46,26.563,2.71,3277400,0.778,8.245600000000001
SH.603766,Loncin Motor,14.01,25.659,3.02,14949500,0.671,8.224800000000002
SZ.002517,Kingnet Network,17.9,23.49,3.743,31734321,0.681,8.224800000000002
SZ.002612,"Lancy Co.,Ltd.",16.46,28.33,2.134,4011000,0.631,8.214400000000003
SH.600906,Caida,6.3,29.716,1.678,13749800,0.602,8.2
SH.688016,"Shanghai MicroPort Endovascular MedTech(Group)Co.,Ltd.",102.65,25.202,3.197,2149119,0.951,8.165599999999998
SH.603238,HangZhou Nbond Nonwovens,15.58,29.067,1.916,2316480,0.656,8.148
SZ.002864,Shaanxi Panlong Pharmaceutical,32.48,28.692,2.049,2784800,0.672,8.1288
SH.688330,Shanghai Holystar Information Technology,47.29,29.723,1.709,2693063,0.784,8.120000000000003
SZ.300059,East Money Information,19.12,24.993,3.289,279438966,0.968,8.112
SZ.003020,Hefei Lifeon Pharmaceutical,23.15,27.428,2.5,1283497,0.755,8.057599999999999
SH.603966,"Eurocrane(China)Co.,",11.73,27.995,2.317,6326194,0.63,8.043199999999999
SH.603173,Hangzhou Fortune Gas Cryogenic Group,40.37,24.736,3.411,1084700,0.507,8.024799999999999
SZ.301275,Hanshow Technology,38.4,22.843,4.055,6000223,0.8,7.993600000000001
SH.688558,"Nantong Guosheng Intelligence Technology Group Co., Ltd.",27.64,28.494,2.173,941817,0.682,7.9896
SH.688219,Orinko Advanced Plastics,10.35,29.32,1.917,5914848,0.729,7.943200000000001
SH.603730,Shanghai Daimay Automotive Interior,8.57,22.975,4.034,14592782,0.683,7.938399999999999
SH.600298,"Angel Yeast Co.,Ltd.",39.93,26.166,2.994,3915796,0.714,7.881600000000001
SZ.002438,Jiangsu Shentong Valve,16.46,28.33,2.275,6909957,0.437,7.876000000000002
SH.605028,Ningbo Shimao Energy,27.53,25.561,3.211,2254700,0.774,7.844800000000001
SZ.002429,Shenzhen MTC Co.Ltd,9.64,27.231,2.66,124497156,0.905,7.831199999999999
SH.600312,Henan Pinggao Electric,20.81,27.599,2.538,19008043,0.674,7.829600000000001
SZ.300012,Centre Testing International Group,14.08,25.74,3.169,21279765,0.696,7.8024000000000004
SH.603444,G-bits Network Technology,364.58,27.796,5.305,1359909,1.084,7.7632
SZ.300203,Focused Photonics,13.39,29.045,2.109,5702500,0.544,7.702399999999999
SH.688050,"Eyebright Medical Technology (Beijing) Co., Ltd.",50.46,25.129,3.472,1727257,0.709,7.563999999999999
SZ.300951,Shenzhen Bsc Technology,34.91,27.972,2.537,1813993,0.634,7.533599999999999
SZ.001219,Qingdao Foods,13.9,27.8,2.6,3030147,0.624,7.52
SZ.002823,Shenzhen Kaizhong Precision Technology,14.75,28.474,2.383,3688900,0.643,7.5016
SH.603867,Zhejiang Xinhua Chemical,29.85,28.619,2.356,8010642,0.972,7.450400000000001
SZ.002774,Ife Elevators,10.55,26.844,2.961,3713500,0.59,7.4184
SH.600121,Zhengzhou Coal Industry & Electric Power,5.34,23.017,4.244,145463447,0.753,7.400800000000001
SZ.001296,Chongqing Changjiang River Moulding Material,24.0,29.629,2.051,1420049,0.607,7.374399999999999
SZ.002550,Changzhou Qianhong Biopharma,7.17,25.791,3.336,13135200,0.807,7.360800000000001
SH.605305,3S Industry Group INC.,39.87,26.92,2.971,5812235,0.725,7.333599999999999
SZ.301061,HHC Changzhou Corp.,74.19,23.763,4.029,588253,0.54,7.319999999999999
SZ.300759,Pharmaron Beijing,25.59,26.219,3.213,16087091,0.832,7.3136
SZ.002879,Changlan Technology Group,20.18,29.119,2.249,4349720,0.684,7.307200000000001
SZ.300976,Dongguan Tarry Electronics,53.85,29.866,2.039,900316,0.553,7.2136
SZ.002590,Zhejiang Vie Science & Technology,12.11,29.754,2.092,5952600,0.736,7.175999999999999
SH.688113,Jiangsu Liance Electromechanical Technology,36.86,28.774,2.445,642867,0.567,7.112799999999999
SH.603885,Juneyao Airlines,11.83,28.233,2.628,30183860,0.915,7.1064
SZ.002700,Xinjiang Wanjing Energy,6.75,30.0,2.041,5703400,0.571,7.1015999999999995
SZ.301291,Guangdong Mingyang Electric,54.58,25.721,3.469,8334093,0.784,7.0976
SZ.300880,Ningbo Jianan Electronics,23.04,23.296,4.29,14748457,0.728,7.0672
SZ.002594,BYD Company Limited,103.14,23.361,4.277,82812067,0.914,7.0464
SH.601872,China Merchants Energy Shipping,16.69,26.366,3.304,156472775,0.726,6.977600000000002
SH.600031,Sany Heavy Industry,19.26,29.63,2.223,41874769,0.513,6.960800000000001
